payment_id,customer_id,amount,payment_method,hour_of_day,day_of_week,retry_count,failure_reason,failure_source,failure_step,failure_code,customer_tenure_days,previous_success_count,previous_failure_count,customer_recent_activity,historical_recovery_rate,recovered
P02837,C0356,86.4,card,9,Tuesday,1,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,957,9,1,high,0.8181818181818182,0
P02838,C0830,12664.73,upi,23,Thursday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1013,6,0,low,0.8571428571428571,0
P02839,C0939,2920.55,upi,1,Saturday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,566,7,2,high,0.7,0
P02840,C0599,847.62,card,0,Sunday,2,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1239,10,3,medium,0.7142857142857143,1
P02841,C0078,7483.23,card,5,Monday,0,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,759,9,3,high,0.6923076923076923,0
P02842,C0928,2420.41,card,5,Monday,2,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1068,5,3,high,0.5555555555555556,0
P02843,C0067,1059.11,card,10,Thursday,1,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,64,3,0,low,0.75,1
P02844,C0859,4314.47,netbanking,15,Monday,1,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,389,9,1,low,0.8181818181818182,0
P02845,C0723,3138.67,wallet,0,Monday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1198,8,2,high,0.7272727272727273,0
P02846,C0214,1614.55,upi,4,Sunday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,276,4,1,medium,0.6666666666666666,1
P02847,C0697,1380.76,upi,9,Tuesday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,1000,6,1,medium,0.75,1
P02848,C0449,1068.34,card,20,Monday,0,expired_card,issuer,payment_authorization,BAD_REQUEST_ERROR,663,9,0,high,0.9,0
P02849,C0965,6220.17,card,22,Wednesday,0,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,1342,11,2,medium,0.7857142857142857,1
P02850,C0433,855.46,netbanking,5,Wednesday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,298,8,2,medium,0.7272727272727273,0
P02851,C0545,1342.77,upi,10,Friday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,1050,10,3,low,0.7142857142857143,0
P02852,C0115,3298.27,upi,15,Tuesday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,1047,6,3,high,0.6,0
P02853,C0787,12821.56,upi,19,Tuesday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,63,6,1,medium,0.75,0
P02854,C0420,3404.66,upi,12,Wednesday,1,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,34,5,1,high,0.7142857142857143,0
P02855,C0499,5367.8,card,11,Tuesday,1,incorrect_otp,customer,payment_authorization,SERVER_ERROR,1045,14,2,high,0.8235294117647058,1
P02856,C0710,3301.75,upi,17,Sunday,2,network_error,gateway,payment_processing,GATEWAY_ERROR,1401,6,1,medium,0.75,1
P02857,C0380,7379.32,upi,12,Tuesday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,567,8,1,high,0.8,0
P02858,C0143,20693.25,netbanking,4,Friday,1,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,921,6,4,high,0.5454545454545454,0
P02859,C0740,1924.22,upi,12,Thursday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,1295,6,6,low,0.46153846153846156,0
P02860,C0632,3023.11,card,12,Saturday,0,expired_card,issuer,payment_authorization,BAD_REQUEST_ERROR,1395,11,0,low,0.9166666666666666,0
P02861,C0865,3545.83,card,18,Monday,0,expired_card,issuer,payment_authorization,BAD_REQUEST_ERROR,122,8,2,low,0.7272727272727273,0
P02862,C0024,5063.48,upi,18,Friday,1,network_error,gateway,payment_processing,GATEWAY_ERROR,985,6,2,medium,0.6666666666666666,0
P02863,C0539,3403.01,upi,12,Sunday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,1128,8,1,low,0.8,1
P02864,C0945,1730.66,upi,10,Thursday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,262,8,4,high,0.6153846153846154,1
P02865,C0075,2959.88,upi,15,Monday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,1159,11,3,medium,0.7333333333333333,0
P02866,C0753,33917.02,upi,22,Wednesday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,1335,9,1,medium,0.8181818181818182,0
P02867,C0535,4080.13,card,13,Thursday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,144,8,0,medium,0.8888888888888888,0
P02868,C0673,441.08,card,9,Monday,0,expired_card,issuer,payment_authorization,BAD_REQUEST_ERROR,87,9,3,medium,0.6923076923076923,0
P02869,C0041,2008.42,card,1,Friday,1,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,987,7,2,medium,0.7,0
P02870,C0750,3021.16,card,7,Monday,0,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,1292,12,0,medium,0.9230769230769231,0
P02871,C0751,2590.03,upi,22,Tuesday,1,network_error,gateway,payment_processing,GATEWAY_ERROR,206,8,3,medium,0.6666666666666666,1
P02872,C0568,2783.77,card,7,Saturday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,758,5,2,medium,0.625,1
P02873,C0413,3968.99,card,21,Monday,0,expired_card,issuer,payment_authorization,BAD_REQUEST_ERROR,1032,8,4,low,0.6153846153846154,0
P02874,C0415,4957.28,card,20,Wednesday,1,incorrect_otp,customer,payment_authorization,SERVER_ERROR,642,7,2,medium,0.7,0
P02875,C0449,3861.6,card,19,Friday,1,expired_card,issuer,payment_authorization,BAD_REQUEST_ERROR,663,9,0,high,0.9,0
P02876,C0610,7712.71,wallet,13,Sunday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,780,12,4,medium,0.7058823529411765,0
P02877,C0658,668.24,card,23,Thursday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,924,10,3,high,0.7142857142857143,1
P02878,C0978,2315.41,upi,13,Monday,2,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,928,8,3,low,0.6666666666666666,0
P02879,C0774,4602.1,card,17,Friday,1,expired_card,issuer,payment_authorization,BAD_REQUEST_ERROR,112,4,3,low,0.5,0
P02880,C0436,3851.29,netbanking,14,Wednesday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,1159,6,2,low,0.6666666666666666,0
P02881,C0552,1552.62,netbanking,21,Sunday,2,network_error,gateway,payment_processing,GATEWAY_ERROR,768,5,2,high,0.625,1
P02882,C0705,1751.29,upi,15,Saturday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1461,12,3,low,0.75,0
P02883,C0239,1284.7,netbanking,13,Thursday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,432,4,3,medium,0.5,0
P02884,C0042,7916.2,card,9,Sunday,2,expired_card,issuer,payment_authorization,BAD_REQUEST_ERROR,592,10,2,medium,0.7692307692307693,1
P02885,C0734,467.73,card,21,Monday,0,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,285,2,0,high,0.6666666666666666,0
P02886,C0708,827.55,card,20,Wednesday,0,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,1061,5,0,low,0.8333333333333334,0
P02887,C0800,4530.75,card,1,Tuesday,0,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,265,6,3,medium,0.6,0
P02888,C0010,5131.61,card,4,Friday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,1268,9,0,medium,0.9,0
P02889,C0747,611.29,card,2,Friday,0,expired_card,issuer,payment_authorization,BAD_REQUEST_ERROR,1118,9,1,medium,0.8181818181818182,1
P02890,C0837,5577.19,upi,22,Monday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,162,11,1,medium,0.8461538461538461,1
P02891,C0265,3570.66,upi,6,Wednesday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,1090,8,2,high,0.7272727272727273,0
P02892,C0581,4992.35,card,23,Thursday,0,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,764,10,1,medium,0.8333333333333334,1
P02893,C0445,3204.95,card,11,Thursday,0,incorrect_otp,customer,payment_authorization,SERVER_ERROR,1180,13,3,high,0.7647058823529411,0
P02894,C0139,4561.79,upi,9,Thursday,1,network_error,gateway,payment_processing,GATEWAY_ERROR,824,10,1,medium,0.8333333333333334,0
P02895,C0867,4722.19,upi,10,Thursday,1,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,90,8,4,high,0.6153846153846154,1
P02896,C0731,4778.64,card,16,Monday,1,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,1306,7,2,medium,0.7,0
P02897,C0196,3804.98,card,3,Monday,0,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,1439,12,0,high,0.9230769230769231,1
P02898,C0074,2736.51,upi,5,Sunday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,595,7,2,medium,0.7,1
P02899,C0615,2752.76,card,6,Friday,1,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,521,3,1,medium,0.6,0
P02900,C0225,3752.46,netbanking,4,Sunday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,227,5,1,low,0.7142857142857143,0
P02901,C0635,6805.01,card,5,Wednesday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1380,6,2,medium,0.6666666666666666,1
P02902,C0102,21263.37,card,16,Tuesday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,94,5,4,medium,0.5,0
P02903,C0264,5056.69,upi,13,Monday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,482,7,1,low,0.7777777777777778,0
P02904,C0945,4347.72,wallet,10,Sunday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,262,8,4,high,0.6153846153846154,0
P02905,C0920,10051.02,upi,4,Thursday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,1060,9,3,medium,0.6923076923076923,1
P02906,C0999,4431.35,card,1,Tuesday,0,expired_card,issuer,payment_authorization,BAD_REQUEST_ERROR,876,4,4,medium,0.4444444444444444,0
P02907,C0161,1032.45,card,13,Sunday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,607,10,4,high,0.6666666666666666,0
P02908,C0233,1431.77,upi,15,Friday,2,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,1379,5,1,medium,0.7142857142857143,1
P02909,C0491,18562.89,card,1,Thursday,2,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,551,6,0,high,0.8571428571428571,0
P02910,C0787,1460.55,upi,16,Saturday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,63,6,1,medium,0.75,1
P02911,C0770,5271.91,upi,15,Wednesday,2,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1076,9,2,medium,0.75,0
P02912,C0311,1109.09,card,8,Tuesday,1,expired_card,issuer,payment_authorization,BAD_REQUEST_ERROR,1075,9,3,medium,0.6923076923076923,0
P02913,C0651,10767.57,card,19,Friday,0,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,682,5,3,medium,0.5555555555555556,0
P02914,C0227,1881.51,upi,19,Sunday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,781,5,0,high,0.8333333333333334,0
P02915,C0273,3238.22,upi,8,Monday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,1184,9,5,high,0.6,0
P02916,C0938,2372.64,netbanking,4,Wednesday,1,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,841,7,1,medium,0.7777777777777778,0
P02917,C0317,4938.75,card,3,Thursday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,467,8,0,medium,0.8888888888888888,1
P02918,C0899,3538.81,upi,6,Tuesday,1,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,1310,7,4,high,0.5833333333333334,0
P02919,C0086,7405.4,card,4,Friday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,1305,12,2,high,0.8,1
P02920,C0291,5740.3,card,23,Tuesday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,367,7,2,medium,0.7,0
P02921,C0469,3951.42,upi,2,Wednesday,1,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1139,6,5,medium,0.5,1
P02922,C0729,5718.07,netbanking,7,Sunday,1,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,954,11,4,high,0.6875,0
P02923,C0871,6005.13,card,15,Monday,1,expired_card,issuer,payment_authorization,BAD_REQUEST_ERROR,1058,2,3,high,0.3333333333333333,0
P02924,C0578,2003.28,upi,5,Monday,1,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,294,10,0,medium,0.9090909090909091,1
P02925,C0769,1856.21,upi,8,Sunday,1,network_error,gateway,payment_processing,GATEWAY_ERROR,1490,8,5,high,0.5714285714285714,0
P02926,C0647,14074.15,card,21,Saturday,0,incorrect_otp,customer,payment_authorization,SERVER_ERROR,743,6,1,medium,0.75,0
P02927,C0404,6040.75,netbanking,19,Wednesday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,1178,9,1,high,0.8181818181818182,1
P02928,C0427,4466.67,upi,17,Thursday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1403,8,1,low,0.8,0
P02929,C0375,1337.18,upi,10,Tuesday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,1446,4,1,medium,0.6666666666666666,1
P02930,C0902,498.57,upi,18,Thursday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1306,5,2,low,0.625,0
P02931,C0567,2224.6,upi,6,Friday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,625,4,3,high,0.5,0
P02932,C0868,1895.7,netbanking,9,Thursday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,663,8,2,high,0.7272727272727273,0
P02933,C0755,2185.66,card,4,Saturday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,1270,8,3,medium,0.6666666666666666,0
P02934,C0252,6994.34,card,6,Wednesday,1,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1468,11,3,low,0.7333333333333333,0
P02935,C0533,13730.97,netbanking,22,Saturday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,1051,4,1,medium,0.6666666666666666,0
P02936,C0307,9040.47,netbanking,5,Monday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,489,6,2,medium,0.6666666666666666,1
P02937,C0430,1626.66,card,17,Saturday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,852,11,1,medium,0.8461538461538461,0
P02938,C0675,5106.01,card,20,Wednesday,0,expired_card,issuer,payment_authorization,BAD_REQUEST_ERROR,701,13,2,medium,0.8125,1
P02939,C0868,1831.11,upi,14,Wednesday,2,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,663,8,2,high,0.7272727272727273,0
P02940,C0264,472.9,card,9,Tuesday,1,expired_card,issuer,payment_authorization,BAD_REQUEST_ERROR,482,7,1,low,0.7777777777777778,0
P02941,C0068,2761.53,upi,5,Wednesday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,235,4,3,medium,0.5,0
P02942,C0107,10516.76,card,23,Friday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,1116,6,2,medium,0.6666666666666666,0
P02943,C0400,2133.04,upi,0,Tuesday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,883,12,1,high,0.8571428571428571,1
P02944,C0579,6858.37,card,9,Tuesday,1,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,484,13,5,high,0.6842105263157895,0
P02945,C0199,1532.1,upi,22,Thursday,2,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,981,11,3,low,0.7333333333333333,0
P02946,C0192,5934.27,upi,14,Saturday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1166,8,1,low,0.8,1
P02947,C0514,2336.48,upi,13,Wednesday,1,network_error,gateway,payment_processing,GATEWAY_ERROR,1480,7,2,medium,0.7,0
P02948,C0769,13675.6,card,15,Thursday,0,incorrect_otp,customer,payment_authorization,SERVER_ERROR,1490,8,5,high,0.5714285714285714,0
P02949,C0442,2179.12,card,4,Thursday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,770,11,1,low,0.8461538461538461,1
P02950,C0001,1733.01,card,13,Saturday,0,incorrect_otp,customer,payment_authorization,SERVER_ERROR,1156,8,3,medium,0.6666666666666666,1
P02951,C0358,12984.19,upi,15,Tuesday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,1309,6,4,high,0.5454545454545454,0
P02952,C0115,1674.32,upi,13,Thursday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,1047,6,3,high,0.6,1
P02953,C0903,3687.97,card,6,Thursday,0,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,748,7,2,medium,0.7,0
P02954,C0600,1686.43,upi,18,Tuesday,1,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,964,7,4,low,0.5833333333333334,0
P02955,C0197,7510.8,upi,3,Tuesday,2,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1440,9,0,low,0.9,0
P02956,C0981,10903.94,upi,17,Monday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,1093,2,6,medium,0.2222222222222222,0
P02957,C0604,1518.49,card,21,Wednesday,0,incorrect_otp,customer,payment_authorization,SERVER_ERROR,1186,8,1,low,0.8,1
P02958,C0274,5147.87,netbanking,20,Monday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,433,4,2,low,0.5714285714285714,0
P02959,C0856,5648.57,upi,14,Saturday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,124,6,2,high,0.6666666666666666,0
P02960,C0160,3381.93,wallet,16,Sunday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,1139,5,1,low,0.7142857142857143,0
P02961,C0173,13706.03,card,0,Tuesday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,1278,7,1,high,0.7777777777777778,1
P02962,C0545,13602.74,netbanking,23,Friday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,1050,10,3,low,0.7142857142857143,0
P02963,C0458,1270.74,card,14,Thursday,1,expired_card,issuer,payment_authorization,BAD_REQUEST_ERROR,1325,8,2,low,0.7272727272727273,0
P02964,C0585,9983.19,upi,15,Thursday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,173,13,1,high,0.8666666666666667,1
P02965,C0433,4947.39,upi,23,Tuesday,1,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,298,8,2,medium,0.7272727272727273,1
P02966,C0929,3804.76,upi,21,Thursday,2,network_error,gateway,payment_processing,GATEWAY_ERROR,1245,9,1,high,0.8181818181818182,1
P02967,C0481,2363.29,upi,10,Monday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,941,11,0,medium,0.9166666666666666,1
P02968,C0455,677.02,card,8,Thursday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,517,8,2,high,0.7272727272727273,0
P02969,C0196,3956.13,netbanking,16,Friday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,1439,12,0,high,0.9230769230769231,0
P02970,C0796,4055.66,upi,14,Wednesday,1,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,800,9,1,low,0.8181818181818182,0
P02971,C0599,21910.78,netbanking,7,Saturday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,1239,10,3,medium,0.7142857142857143,0
P02972,C0309,1519.11,card,17,Saturday,1,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,499,16,0,medium,0.9411764705882353,0
P02973,C0736,597.48,upi,7,Saturday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,479,9,0,medium,0.9,1
P02974,C0556,916.74,upi,2,Sunday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,125,7,2,high,0.7,1
P02975,C0848,14635.76,upi,21,Monday,1,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,82,7,4,low,0.5833333333333334,0
P02976,C0494,1904.95,upi,22,Wednesday,2,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1233,7,1,medium,0.7777777777777778,0
P02977,C0439,11658.9,card,18,Wednesday,1,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,860,9,1,high,0.8181818181818182,1
P02978,C0650,2999.67,card,13,Friday,2,incorrect_otp,customer,payment_authorization,SERVER_ERROR,202,13,1,medium,0.8666666666666667,0
P02979,C0782,1124.75,upi,1,Saturday,0,network_error,gateway,payment_processing,GATEWAY_ERROR,746,5,2,high,0.625,0
P02980,C0359,22055.51,upi,0,Friday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,1376,6,0,medium,0.8571428571428571,0
P02981,C0036,11134.2,card,4,Friday,0,card_declined,issuer,payment_authorization,BAD_REQUEST_ERROR,729,7,1,high,0.7777777777777778,0
P02982,C0034,2491.11,upi,16,Friday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,1112,7,1,medium,0.7777777777777778,1
P02983,C0088,8077.18,upi,0,Saturday,1,network_error,gateway,payment_processing,GATEWAY_ERROR,325,14,0,high,0.9333333333333333,0
P02984,C0658,3371.33,upi,20,Monday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,924,10,3,high,0.7142857142857143,0
P02985,C0016,4617.4,card,15,Sunday,0,expired_card,issuer,payment_authorization,BAD_REQUEST_ERROR,160,8,0,low,0.8888888888888888,0
P02986,C0745,17366.9,upi,2,Friday,1,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1045,6,1,high,0.75,0
P02987,C0421,652.21,upi,9,Monday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1156,7,5,high,0.5384615384615384,0
P02988,C0553,2082.58,upi,18,Thursday,0,bank_error,bank,payment_processing,BAD_REQUEST_ERROR,1152,9,1,high,0.8181818181818182,0
P02989,C0767,3069.32,netbanking,10,Wednesday,1,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,738,7,0,high,0.875,1
P02990,C0793,4165.09,upi,22,Saturday,1,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,703,7,0,medium,0.875,0
P02991,C0126,855.18,card,2,Thursday,0,authentication_failed,bank,payment_authorization,BAD_REQUEST_ERROR,834,6,5,high,0.5,1
P02992,C0008,7457.16,card,1,Sunday,1,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,151,8,1,medium,0.8,1
P02993,C0472,940.14,card,2,Thursday,0,insufficient_funds,issuer,payment_authorization,BAD_REQUEST_ERROR,1273,6,0,high,0.8571428571428571,1
