payment_id,amount,recovery_probability,expected_recoverable_revenue,recovery_priority,confidence,retry_count,action,status,timestamp,reason,recovery_message,payment_link_id,payment_link_url,payment_link_status
P04629,3442.7,0.47423634016959737,1632.6534483018727,Medium,Medium,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.692277,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹3,442.70 could not be completed because there were insufficient funds to complete the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_f7c5b7d6d534,https://rzp.io/i/mock_b7d6d534,created
P09909,4910.32,0.3318925195664275,1629.6984766774203,Medium,Medium,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.692345,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹4,910.32 could not be completed because a temporary network issue interrupted the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_047e76eafad0,https://rzp.io/i/mock_76eafad0,created
P01713,4693.98,0.3441359332067988,1615.3671877540494,Medium,High,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.692414,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹4,693.98 could not be completed because the payment authentication could not be completed.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_f3514b57063c,https://rzp.io/i/mock_4b57063c,created
P02767,6088.22,0.2650585235594871,1613.7346043053408,Medium,Medium,1,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.692482,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹6,088.22 could not be completed because your card appears to have expired.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_aeca7ec51936,https://rzp.io/i/mock_7ec51936,created
P09731,4671.6,0.3453137309331198,1613.1676254271624,Medium,Medium,2,STOP,BLOCKED,2026-08-31T00:01:34.692555,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P07749,2916.46,0.5513863459699913,1608.0962225676408,Medium,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.692602,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P01125,2875.14,0.5587073454549568,1606.3618372113644,Medium,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.692645,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P02687,5215.59,0.30797292032385143,1606.2604835118764,Medium,High,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.692703,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹5,215.59 could not be completed because the payment authentication could not be completed.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_9d30f3b9b305,https://rzp.io/i/mock_f3b9b305,created
P03321,4415.84,0.3635594069027549,1605.4201713774612,Medium,High,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.692776,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹4,415.84 could not be completed because your card payment was declined by the issuing bank.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_3d81534dcb4c,https://rzp.io/i/mock_534dcb4c,created
P08989,3927.66,0.40867879645438904,1605.1513616820455,Medium,Medium,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.692844,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹3,927.66 could not be completed because a temporary network issue interrupted the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_709a332bd85d,https://rzp.io/i/mock_332bd85d,created
P03588,3502.65,0.4580895034883744,1604.5271993935546,Medium,Medium,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.692913,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹3,502.65 could not be completed because the OTP verification was unsuccessful.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_6910864d55ee,https://rzp.io/i/mock_864d55ee,created
P01029,4158.67,0.38525337022981276,1602.1416331736154,Medium,Medium,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.692981,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹4,158.67 could not be completed because your card appears to have expired.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_c97ece88d498,https://rzp.io/i/mock_ce88d498,created
P04196,3757.57,0.4258780086427974,1600.2664289359163,Medium,Medium,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.693048,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹3,757.57 could not be completed because the payment authentication could not be completed.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_e8c1d5185260,https://rzp.io/i/mock_d5185260,created
P05133,3684.54,0.43413203879010887,1599.5768622037076,Medium,Low,2,STOP,BLOCKED,2026-08-31T00:01:34.693114,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P00303,5420.34,0.2945263421675418,1596.4329135044136,Medium,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.693159,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P02097,6187.98,0.2577972618901701,1595.2443006311346,Medium,Medium,1,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.693205,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹6,187.98 could not be completed because your card appears to have expired.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_f8ae3c2ab064,https://rzp.io/i/mock_3c2ab064,created
P07359,3380.51,0.471825744431841,1595.0116473092828,Medium,Low,0,STOP,BLOCKED,2026-08-31T00:01:34.693290,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P01925,6706.91,0.2375064463241434,1592.9343599158606,Medium,High,1,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.693338,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹6,706.91 could not be completed because your bank was unable to complete the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_709effc0c3b2,https://rzp.io/i/mock_ffc0c3b2,created
P05855,4672.57,0.3405410158880651,1591.2017346080963,Medium,Medium,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.693405,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹4,672.57 could not be completed because your bank was unable to complete the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_6e1e30259846,https://rzp.io/i/mock_30259846,created
P06823,6761.35,0.2348816245154917,1588.1168719178197,Medium,Medium,1,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.693470,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹6,761.35 could not be completed because your card appears to have expired.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_dc76b5016fdc,https://rzp.io/i/mock_b5016fdc,created
P07106,3190.02,0.4976344435209048,1587.4638275205568,Medium,Medium,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.693537,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹3,190.02 could not be completed because your bank was unable to complete the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_1b48893f4ccb,https://rzp.io/i/mock_893f4ccb,created
P05522,4280.54,0.3707847315907999,1587.1588749636826,Medium,Medium,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.693603,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹4,280.54 could not be completed because there were insufficient funds to complete the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_53a5b4ec4204,https://rzp.io/i/mock_b4ec4204,created
P03025,4807.82,0.3296304908831772,1584.8040666779568,Medium,Low,1,STOP,BLOCKED,2026-08-31T00:01:34.693669,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P02364,3026.24,0.5221726095556924,1580.2196379418185,Medium,Medium,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.693712,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹3,026.24 could not be completed because a temporary network issue interrupted the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_0e93d1ab3177,https://rzp.io/i/mock_d1ab3177,created
P02030,7530.35,0.20982109836479057,1580.0263080713007,Medium,High,2,STOP,BLOCKED,2026-08-31T00:01:34.693779,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P03459,3056.0,0.5166098089879818,1578.7595762672725,Medium,Low,1,STOP,BLOCKED,2026-08-31T00:01:34.693824,Recovery attempt limit reached or recovery opportunity is not suitable,,,,
P08273,3235.64,0.48157946172799343,1558.2177695455646,Medium,Medium,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.693868,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹3,235.64 could not be completed because the payment authentication could not be completed.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_abf5dd1233c9,https://rzp.io/i/mock_dd1233c9,created
P08533,3274.9,0.4738008776301069,1551.6504941508372,Medium,High,1,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.693936,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹3,274.90 could not be completed because a temporary network issue interrupted the payment.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_c929ce82c1b8,https://rzp.io/i/mock_ce82c1b8,created
P09515,3288.24,0.4708080860157304,1548.1299807603652,Medium,High,0,GENERATE_PAYMENT_LINK,APPROVED,2026-08-31T00:01:34.694002,Recovery opportunity is suitable for automated customer recovery,"Hi,

Your recent payment of ₹3,288.24 could not be completed because the payment authentication could not be completed.

You can complete the payment using the secure payment link provided below.

If you have already completed the payment, please ignore this message.

Thank you.",plink_test_ed269a521c1e,https://rzp.io/i/mock_9a521c1e,created
